Station_ID,Station_Name,Location_Label,Interval_Minutes,Interval_End_Time,Wind_Velocity_Mtr_Sec,Wind_Direction_Variance_Deg,Wind_Direction_Deg,Ambient_Temperature_Deg_C,Global_Horizontal_Irradiance
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:20,0,0,0,7.53,52.46
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:25,0,0,0,8.15,93.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:30,0,0,0,8.67,95
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:35,0,0,0,9.02,52.69
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:40,0,0,0,9.31,36.53
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:45,0,0,0,9.71,59.59
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:50,0,0,0,10.2,76.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 08:55,0,0,0,10.79,67
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:00,0,0,0,11.14,42.07
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:05,0,0,0,11.59,66.85
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:10,0,0,0,11.72,42.05
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:15,0,0,0,12.05,40.79
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:20,0,0,0,12.44,45.17
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:25,0,0,0,12.89,49.19
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:30,0.035,1.377,246.5,13.31,65.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:35,0.009,1.017,264.7,13.9,83.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:40,0,0,0,14.52,129.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:45,0,0,0,14.92,81.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:50,0.051,1.318,241.6,14.96,98.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 09:55,0.006,0.014,248.6,15.36,117.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:00,0,0,0,16.15,155.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:05,0,0,0,16.83,173.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:10,0,0,0,17.45,194.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:15,0,0,0,17.92,291.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:20,0.151,6.397,84.2,18.43,289.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:25,1.345,16.47,52.72,18.13,239
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:30,1.212,18.77,56.41,17.99,238.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:35,1.125,19.2,56.59,18.15,280.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:40,1.115,22.06,61.56,18.5,337.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:45,0.711,17.99,68.38,18.56,229
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:50,0.849,17.92,51.16,18.49,169.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 10:55,1.089,18.86,57.42,18.67,209.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:00,0.964,23,53.44,19,343.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:05,1.12,22.75,70.1,19.33,361.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:10,1.345,21.13,64.82,19.14,258.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:15,1.641,21.39,56.82,19.32,216.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:20,1.627,25.5,53.58,19.58,416.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:25,1.717,25.7,73.9,20.07,348.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:30,1.729,16.14,91.6,20.15,444.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:35,1.527,23.31,97.7,20.52,369.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:40,1.377,19.83,81.3,20.93,462.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:45,1.443,20.9,76.9,21.12,495.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:50,1.295,22.86,82.3,21.55,488
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 11:55,1.765,20.47,68.06,21.27,566.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:00,1.568,29.04,50.09,21.61,507.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:05,1.693,27.11,58.06,21.42,510.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:10,0.668,13.75,77,21.65,624.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:15,1.516,20.64,53.82,22.01,595.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:20,1.586,17.82,80.6,21.78,598.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:25,0.95,30.97,69.88,22.02,615.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:30,1.326,25.82,71.7,22.29,600.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:35,1.831,28.34,53.85,22.38,590.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:40,1.422,20.1,60.95,22.29,576.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:45,1.052,20.54,57.29,22.72,596.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:50,1.409,25.48,57.35,22.8,593.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 12:55,1.158,17.74,52.96,22.76,595.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:00,0.812,27.6,53.83,22.92,481.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:05,0.965,20.35,55.43,22.87,570.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:10,0.378,16.5,51.79,23.38,536.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:15,0.016,2.457,29.94,23.92,571.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:20,0.146,3.4,173.9,24.11,572.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:25,0.43,23.1,214,23.87,536.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:30,0.737,29.35,225.2,23.9,539.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:35,1.133,23.97,261.9,23.88,444.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:40,0.89,19.38,247.3,23.66,510.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:45,0.561,20.81,259.7,23.64,407.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:50,0.604,29.7,244.1,23.93,446.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 13:55,1.528,22.56,260.8,23.08,312.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:00,1.38,20.63,249.5,22.8,361.9
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:05,0.834,15.88,248.7,22.82,371.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:10,0.877,18.69,258.1,23.15,268.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:15,0.803,17.58,255.9,22.75,212.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:20,0.707,11.11,251.8,22.45,253.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:25,0.368,15.31,246.6,22.65,251.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:30,0.642,14.17,243.4,22.54,218.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:35,0.125,7.94,260.5,22.7,214
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:40,0.063,10.07,263.6,22.8,209.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:45,0.082,10.64,253.5,22.9,208.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:50,0.081,2.058,240.5,23.01,262.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 14:55,0.236,13.29,262.8,23.1,275.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:00,1.1,33.03,263.4,22.64,232.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:05,1.59,19.76,249.5,22.3,214.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:10,0.787,23.15,261.8,22.21,164.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:15,0.484,29.6,273.1,22.24,150.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:20,0.701,30.56,311.4,22.07,144.6
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:25,0.185,11.35,292.8,21.85,155.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:30,0.354,33.2,274.4,21.88,182.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:35,0.335,32.26,319.5,21.6,188.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:40,1.012,25.1,256.9,21.41,158.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:45,1.214,23.64,262.1,20.79,155.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:50,1.203,25.72,253.6,21.05,244.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 15:55,1.199,30.74,265.2,21.41,248
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:00,0.546,25.37,289.7,21.18,185.5
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:05,0.311,28.59,263.2,21.25,282.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:10,0.478,24.75,273.7,21.72,293.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:15,0.208,28.01,221,21.99,286.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:20,0.448,14.56,220.9,22.32,269.2
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:25,0.174,13.32,286.6,22.27,225.8
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:30,0.204,18.74,264.8,21.65,85
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:35,0.076,9.53,291.2,20.79,55.4
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:40,0.035,5.762,294.9,20.09,45.16
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:45,0.231,15.49,269.1,19.51,37.02
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:50,0.478,24.89,272.9,18.98,29.85
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 16:55,0.056,3.799,322.7,18.83,25.46
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:00,0,0,0,18.7,24.43
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:05,0,0,0,18.07,24.51
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:10,0,0,0,17.53,21.1
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:15,0,0,0,17.37,15.95
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:20,0,0,0,16.86,12.3
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:25,0,0,0,16.35,10.25
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:30,0,0,0,16.12,8.7
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:35,0,0,0,15.83,5.679
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:40,0,0,0,15.43,3.912
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:45,0,0,0,15.03,2.244
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:50,0,0,0,14.7,1.586
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 17:55,0,0,0,14.47,0.421
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:00,0,0,0,13.83,0.195
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:05,0,0,0,13.75,0.184
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:10,0,0,0,13.91,0.17
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:15,0,0,0,13.77,0.162
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:20,0,0,0,13.63,0.152
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:25,0,0,0,13.28,0.15
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:30,0,0,0,12.66,0.152
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:35,0,0,0,12.45,0.149
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:40,0,0,0,12.2,0.154
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:45,0,0,0,11.91,0.138
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:50,0,0,0,11.62,0.117
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 18:55,0,0,0,11.76,0.109
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:00,0,0,0,11.77,0.103
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:05,0,0,0,11.07,0.096
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:10,0,0,0,10.78,0.088
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:15,0,0,0,10.77,0.07
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:20,0,0,0,10.67,0.055
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:25,0,0,0,10.59,0.052
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:30,0,0,0,10.5,0.044
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:35,0,0,0,10.33,0.036
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:40,0,0,0,10.38,0.031
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:45,0,0,0,10.09,0.024
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:50,0,0,0,10,0.03
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 19:55,0,0,0,10.21,0.017
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:00,0,0,0,10.03,0.019
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:05,0,0,0,9.58,0.022
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:10,0,0,0,9.34,0.015
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:15,0,0,0,9.27,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:20,0,0,0,9.01,0.012
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:25,0,0,0,8.73,0.01
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:30,0,0,0,8.75,0.006
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:35,0,0,0,8.65,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:40,0,0,0,8.86,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:45,0,0,0,8.37,0.006
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:50,0,0,0,8.25,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 20:55,0,0,0,8.28,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:00,0,0,0,7.83,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:05,0,0,0,7.77,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:10,0,0,0,8.06,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:15,0,0,0,7.83,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:20,0,0,0,7.89,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:25,0,0,0,7.46,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:30,0,0,0,7.01,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:35,0,0,0,7.01,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:40,0,0,0,7.05,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:45,0,0,0,6.797,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:50,0,0,0,6.619,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 21:55,0,0,0,6.143,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:00,0,0,0,6.162,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:05,0,0,0,6.117,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:10,0,0,0,6.034,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:15,0,0,0,6.442,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:20,0,0,0,6.677,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:25,0,0,0,5.829,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:30,0,0,0,6.172,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:35,0,0,0,6.082,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:40,0,0,0,6.413,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:45,0,0,0,6.157,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:50,0,0,0,5.576,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 22:55,0,0,0,6.277,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:00,0,0,0,5.804,0
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:05,0,0,0,5.514,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:10,0,0,0,5.288,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:15,0,0,0,5.893,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:20,0,0,0,5.535,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:25,0,0,0,4.997,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:30,0,0,0,5.341,0.001
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:35,0,0,0,4.935,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:40,0,0,0,4.817,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:45,0,0,0,4.637,0.002
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:50,0,0,0,4.291,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-3? 23:55,0,0,0,4.596,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:00,0,0,0,4.822,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:05,0,0,0,4.989,0.003
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:10,0,0,0,4.28,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:15,0,0,0,4.608,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:20,0,0,0,4.215,0.009
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:25,0,0,0,4.341,0.008
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:30,0,0,0,4.688,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:35,0,0,0,4.222,0.004
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:40,0,0,0,3.989,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:45,0,0,0,4.422,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:50,0,0,0,4.298,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 00:55,0,0,0,3.365,0.01
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:00,0,0,0,3.87,0.008
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:05,0,0,0,4.438,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:10,0,0,0,3.854,0.005
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:15,0,0,0,3.594,0.007
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:20,0,0,0,3.841,0.012
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:25,0,0,0,3.365,0.009
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:30,0,0,0,3.115,0.013
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:35,0,0,0,3.235,0.016
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:40,0,0,0,3.061,0.015
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:45,0,0,0,3.098,0.016
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:50,0,0,0,2.955,0.012
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 01:55,0,0,0,3.453,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:00,0,0,0,3.707,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:05,0,0,0,3.745,0.01
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:10,0,0,0,3.312,0.009
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:15,0,0,0,2.603,0.014
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:20,0,0,0,3.134,0.013
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:25,0,0,0,3.439,0.016
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:30,0,0,0,3.034,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:35,0,0,0,2.868,0.014
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:40,0,0,0,3.795,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:45,0,0,0,3.431,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:50,0,0,0,2.589,0.019
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 02:55,0,0,0,3.015,0.015
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:00,0,0,0,3.176,0.012
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:05,0,0,0,2.637,0.008
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:10,0,0,0,2.663,0.009
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:15,0,0,0,3.23,0.012
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:20,0,0,0,3.525,0.01
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:25,0,0,0,2.786,0.011
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:30,0,0,0,2.39,0.017
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:35,0,0,0,2.605,0.018
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:40,0,0,0,2.863,0.015
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:45,0,0,0,2.691,0.018
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:50,0,0,0,2.315,0.021
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 03:55,0,0,0,2.483,0.021
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 04:00,0,0,0,2.019,0.02
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 04:05,0,0,0,2.124,0.02
SF17,"Pulgas Reservoir, San Mateo","Canada Road",5,2016-02-4? 04:10,0,0,0,2.312,0.021
